time,open,high,low,close,tick_volume,spread,real_volume,Datetime,month,year,day_week,date,symbol
1666656000,1649.98,1662.3,1638.21,1652.83,120925,4,0,25.10.2022,10,2022,1,25.10.2022,XAUUSD
1666742400,1653.03,1674.86,1649.71,1664.41,125513,4,0,26.10.2022,10,2022,2,26.10.2022,XAUUSD
1666828800,1664.1,1670.72,1654.79,1663.02,132222,4,0,27.10.2022,10,2022,3,27.10.2022,XAUUSD
1666915200,1662.64,1667,1637.97,1644.07,130568,4,0,28.10.2022,10,2022,4,28.10.2022,XAUUSD
1667174400,1643.02,1645.62,1631.67,1633.36,98453,4,0,31.10.2022,10,2022,0,31.10.2022,XAUUSD
1667260800,1632.88,1656.94,1630.58,1647.74,127715,4,0,01.11.2022,11,2022,1,01.11.2022,XAUUSD
1667347200,1647.61,1669.54,1634.59,1635.09,121477,4,0,02.11.2022,11,2022,2,02.11.2022,XAUUSD
1667433600,1635.35,1640.9,1616.59,1629.52,128959,4,0,03.11.2022,11,2022,3,03.11.2022,XAUUSD
1667520000,1629.05,1682.35,1628.56,1681.14,147378,4,0,04.11.2022,11,2022,4,04.11.2022,XAUUSD
1667779200,1674.46,1681.82,1666.86,1675.61,106456,4,0,07.11.2022,11,2022,0,07.11.2022,XAUUSD
1667865600,1674.92,1716.85,1664.7,1712.12,108998,4,0,08.11.2022,11,2022,1,08.11.2022,XAUUSD
1667952000,1712.09,1722.3,1702.14,1706.72,121875,4,0,09.11.2022,11,2022,2,09.11.2022,XAUUSD
1668038400,1706.54,1757.25,1703.78,1755.52,116417,4,0,10.11.2022,11,2022,3,10.11.2022,XAUUSD
1668124800,1753.98,1772.75,1747.21,1771.23,118364,4,0,11.11.2022,11,2022,4,11.11.2022,XAUUSD
1668384000,1766.27,1775.05,1753.23,1771.17,89016,4,0,14.11.2022,11,2022,0,14.11.2022,XAUUSD
1668470400,1770.62,1786.52,1767,1778.8,104716,4,0,15.11.2022,11,2022,1,15.11.2022,XAUUSD
1668556800,1778.47,1785.04,1770.32,1773.63,92769,4,0,16.11.2022,11,2022,2,16.11.2022,XAUUSD
1668643200,1773.36,1774.72,1754.44,1760.18,86924,4,0,17.11.2022,11,2022,3,17.11.2022,XAUUSD
1668729600,1760,1767.64,1747.5,1750.75,77711,4,0,18.11.2022,11,2022,4,18.11.2022,XAUUSD
1668988800,1750.23,1752.99,1732.5,1737.68,88067,11,0,21.11.2022,11,2022,0,21.11.2022,XAUUSD
1669075200,1738.03,1749.69,1737.04,1739.96,79961,11,0,22.11.2022,11,2022,1,22.11.2022,XAUUSD
1669161600,1739.93,1753.27,1728.56,1749.44,83505,11,0,23.11.2022,11,2022,2,23.11.2022,XAUUSD
1669248000,1749.36,1758.64,1749.01,1755.27,55924,11,0,24.11.2022,11,2022,3,24.11.2022,XAUUSD
1669334400,1755.32,1761.13,1745.92,1754.44,66747,11,0,25.11.2022,11,2022,4,25.11.2022,XAUUSD
1669593600,1753.98,1763.73,1739.63,1741.02,88215,11,0,28.11.2022,11,2022,0,28.11.2022,XAUUSD
1669680000,1740.21,1759.03,1739.55,1749.31,88758,11,0,29.11.2022,11,2022,1,29.11.2022,XAUUSD
1669766400,1748.93,1769.91,1744.85,1768.34,93927,11,0,30.11.2022,11,2022,2,30.11.2022,XAUUSD
1669852800,1768.23,1803.95,1768.23,1802.93,100582,11,0,01.12.2022,12,2022,3,01.12.2022,XAUUSD
1669939200,1802.99,1804.43,1778.59,1797.6,92283,11,0,02.12.2022,12,2022,4,02.12.2022,XAUUSD
1670198400,1796.62,1809.95,1765.81,1768.67,93863,11,0,05.12.2022,12,2022,0,05.12.2022,XAUUSD
1670284800,1768.16,1780.88,1767.31,1770.8,85645,11,0,06.12.2022,12,2022,1,06.12.2022,XAUUSD
1670371200,1770.6,1790.47,1768.72,1785.98,91652,11,0,07.12.2022,12,2022,2,07.12.2022,XAUUSD
1670457600,1786.01,1794.85,1781.45,1789.08,82553,11,0,08.12.2022,12,2022,3,08.12.2022,XAUUSD
1670544000,1789.47,1806.1,1788.45,1797.11,81303,11,0,09.12.2022,12,2022,4,09.12.2022,XAUUSD
1670803200,1796.71,1797.03,1777.47,1781.15,73228,11,0,12.12.2022,12,2022,0,12.12.2022,XAUUSD
1670889600,1780.82,1824.45,1780.74,1810.62,92150,11,0,13.12.2022,12,2022,1,13.12.2022,XAUUSD
1670976000,1810.67,1814.09,1795.12,1807.08,87683,11,0,14.12.2022,12,2022,2,14.12.2022,XAUUSD
1671062400,1807.4,1808.62,1773.71,1776.72,95952,11,0,15.12.2022,12,2022,3,15.12.2022,XAUUSD
1671148800,1776.61,1794.27,1774.29,1793.04,84053,11,0,16.12.2022,12,2022,4,16.12.2022,XAUUSD
1671408000,1791.97,1798.63,1783.85,1787.52,73344,11,0,19.12.2022,12,2022,0,19.12.2022,XAUUSD
1671494400,1787.23,1821.08,1784.55,1817.79,100129,11,0,20.12.2022,12,2022,1,20.12.2022,XAUUSD
1671580800,1818.07,1823.78,1811.82,1813.96,72513,11,0,21.12.2022,12,2022,2,21.12.2022,XAUUSD
1671667200,1813.4,1820.43,1784.8,1792.36,81291,11,0,22.12.2022,12,2022,3,22.12.2022,XAUUSD
1671753600,1792.37,1803.19,1791.16,1798.18,71146,11,0,23.12.2022,12,2022,4,23.12.2022,XAUUSD
1672099200,1800.27,1833.25,1799.93,1813.39,68179,11,0,27.12.2022,12,2022,1,27.12.2022,XAUUSD
1672185600,1813.43,1814.49,1796.99,1804.05,69730,11,0,28.12.2022,12,2022,2,28.12.2022,XAUUSD
1672272000,1803.93,1820.11,1803.68,1814.6,65635,11,0,29.12.2022,12,2022,3,29.12.2022,XAUUSD
1672358400,1814.5,1825.94,1813.34,1823.51,71711,11,0,30.12.2022,12,2022,4,30.12.2022,XAUUSD
1672704000,1826.93,1849.94,1823.61,1839.28,101889,11,0,03.01.2023,1,2023,1,03.01.2023,XAUUSD
1672790400,1838.81,1865.11,1836.1,1854.32,98632,11,0,04.01.2023,1,2023,2,04.01.2023,XAUUSD
1672876800,1854.3,1859.01,1825.06,1832.5,93080,11,0,05.01.2023,1,2023,3,05.01.2023,XAUUSD
1672963200,1829.99,1869.83,1829.99,1865.84,86711,11,0,06.01.2023,1,2023,4,06.01.2023,XAUUSD
1673222400,1866.66,1881.51,1866.22,1871.63,89363,11,0,09.01.2023,1,2023,0,09.01.2023,XAUUSD
1673308800,1871.37,1880.71,1867.82,1876.7,84089,11,0,10.01.2023,1,2023,1,10.01.2023,XAUUSD
1673395200,1876.54,1886.61,1867.12,1875.28,76015,11,0,11.01.2023,1,2023,2,11.01.2023,XAUUSD
1673481600,1875.01,1901.53,1874.44,1896.77,89121,11,0,12.01.2023,1,2023,3,12.01.2023,XAUUSD
1673568000,1896.06,1921.83,1892.22,1920.23,93301,11,0,13.01.2023,1,2023,4,13.01.2023,XAUUSD
1673827200,1920,1928.93,1910.81,1915.41,60379,11,0,16.01.2023,1,2023,0,16.01.2023,XAUUSD
1673913600,1915.02,1918.97,1903.76,1908.51,83730,11,0,17.01.2023,1,2023,1,17.01.2023,XAUUSD
1674000000,1908.34,1925.8,1896.56,1904.15,95602,11,0,18.01.2023,1,2023,2,18.01.2023,XAUUSD
1674086400,1904.33,1935.13,1900.92,1932.08,91874,11,0,19.01.2023,1,2023,3,19.01.2023,XAUUSD
1674172800,1931.79,1937.48,1920.67,1925.8,79372,11,0,20.01.2023,1,2023,4,20.01.2023,XAUUSD
1674432000,1925.31,1935.49,1911.36,1930.81,84540,11,0,23.01.2023,1,2023,0,23.01.2023,XAUUSD
1674518400,1930.36,1942.46,1917.12,1937.23,95035,11,0,24.01.2023,1,2023,1,24.01.2023,XAUUSD
1674604800,1936.87,1948.03,1919.83,1945.76,96221,11,0,25.01.2023,1,2023,2,25.01.2023,XAUUSD
1674691200,1946.22,1949.05,1918.67,1929.07,97908,11,0,26.01.2023,1,2023,3,26.01.2023,XAUUSD
1674777600,1928.48,1935.02,1916.62,1926.73,86385,11,0,27.01.2023,1,2023,4,27.01.2023,XAUUSD
1675036800,1928.02,1934.4,1920.65,1923.08,99171,11,0,30.01.2023,1,2023,0,30.01.2023,XAUUSD
1675123200,1921.81,1931.03,1900.83,1928.25,110718,11,0,31.01.2023,1,2023,1,31.01.2023,XAUUSD
1675209600,1928.02,1954.42,1920.49,1950.15,107011,11,0,01.02.2023,2,2023,2,01.02.2023,XAUUSD
1675296000,1950.32,1959.72,1911.27,1912.63,126694,11,0,02.02.2023,2,2023,3,02.02.2023,XAUUSD
1675382400,1911.74,1918.57,1861.4,1864.97,112836,11,0,03.02.2023,2,2023,4,03.02.2023,XAUUSD
1675641600,1861.68,1881.24,1859.94,1867.25,90766,11,0,06.02.2023,2,2023,0,06.02.2023,XAUUSD
1675728000,1867.04,1884.34,1864.9,1873.25,97586,11,0,07.02.2023,2,2023,1,07.02.2023,XAUUSD
1675814400,1872.89,1886.28,1869.03,1875.26,83693,11,0,08.02.2023,2,2023,2,08.02.2023,XAUUSD
1675900800,1875.1,1890.22,1858.92,1861.55,88101,11,0,09.02.2023,2,2023,3,09.02.2023,XAUUSD
1675987200,1861.75,1872.13,1852.69,1865.37,92263,11,0,10.02.2023,2,2023,4,10.02.2023,XAUUSD
1676246400,1864.7,1866.48,1850.44,1853.47,76437,11,0,13.02.2023,2,2023,0,13.02.2023,XAUUSD
1676332800,1853.24,1870.53,1843.29,1854.18,87428,11,0,14.02.2023,2,2023,1,14.02.2023,XAUUSD
1676419200,1853.85,1860.04,1830.42,1835.76,87423,11,0,15.02.2023,2,2023,2,15.02.2023,XAUUSD
1676505600,1835.56,1845.27,1827.62,1836.13,87870,11,0,16.02.2023,2,2023,3,16.02.2023,XAUUSD
1676592000,1836.37,1843.56,1818.88,1842.44,85567,11,0,17.02.2023,2,2023,4,17.02.2023,XAUUSD
1676851200,1840.59,1847.43,1837.2,1841.13,47218,11,0,20.02.2023,2,2023,0,20.02.2023,XAUUSD
1676937600,1841.22,1843.8,1830.21,1834.8,85138,11,0,21.02.2023,2,2023,1,21.02.2023,XAUUSD
1677024000,1834.16,1846.02,1823.53,1825.06,82448,11,0,22.02.2023,2,2023,2,22.02.2023,XAUUSD
1677110400,1825.14,1833.72,1817.37,1822.05,78635,11,0,23.02.2023,2,2023,3,23.02.2023,XAUUSD
1677196800,1821.43,1827.77,1808.91,1810.83,86416,11,0,24.02.2023,2,2023,4,24.02.2023,XAUUSD
1677456000,1810.17,1820.11,1806.66,1817.09,81930,11,0,27.02.2023,2,2023,0,27.02.2023,XAUUSD
1677542400,1816.51,1831.11,1804.6,1826.65,80636,11,0,28.02.2023,2,2023,1,28.02.2023,XAUUSD
1677628800,1826.63,1844.52,1822.99,1836.24,86671,11,0,01.03.2023,3,2023,2,01.03.2023,XAUUSD
1677715200,1836.5,1838.98,1829.94,1835.59,85673,11,0,02.03.2023,3,2023,3,02.03.2023,XAUUSD
1677801600,1835.59,1856.52,1835.48,1856.26,72469,11,0,03.03.2023,3,2023,4,03.03.2023,XAUUSD
1678060800,1855.08,1858.22,1845.08,1846.57,69136,11,0,06.03.2023,3,2023,0,06.03.2023,XAUUSD
1678147200,1846.53,1851.59,1812.69,1813.18,81086,11,0,07.03.2023,3,2023,1,07.03.2023,XAUUSD
1678233600,1813.24,1824.2,1809.35,1813.63,72795,11,0,08.03.2023,3,2023,2,08.03.2023,XAUUSD
1678320000,1813.36,1835.57,1811.89,1830.74,72366,11,0,09.03.2023,3,2023,3,09.03.2023,XAUUSD
1678406400,1831.05,1870.08,1827.71,1867.04,98776,11,0,10.03.2023,3,2023,4,10.03.2023,XAUUSD
1678665600,1881.43,1914.53,1871.47,1913.59,141592,11,0,13.03.2023,3,2023,0,13.03.2023,XAUUSD
1678752000,1913.53,1914.06,1895.36,1903.73,110115,11,0,14.03.2023,3,2023,1,14.03.2023,XAUUSD
1678838400,1903.76,1937.29,1885.64,1918.24,120870,11,0,15.03.2023,3,2023,2,15.03.2023,XAUUSD
1678924800,1917.8,1933.42,1907.46,1919.22,111452,11,0,16.03.2023,3,2023,3,16.03.2023,XAUUSD
1679011200,1919.9,1988.88,1918.22,1988.88,116783,11,0,17.03.2023,3,2023,4,17.03.2023,XAUUSD
1679270400,1984.4,2009.73,1965.88,1978.38,131356,11,0,20.03.2023,3,2023,0,20.03.2023,XAUUSD
1679356800,1978.6,1985.14,1935.35,1940.21,93913,11,0,21.03.2023,3,2023,1,21.03.2023,XAUUSD
1679443200,1939.2,1978.78,1934.24,1969.99,96941,11,0,22.03.2023,3,2023,2,22.03.2023,XAUUSD
1679529600,1969.99,2003.3,1964.63,1993.44,109385,11,0,23.03.2023,3,2023,3,23.03.2023,XAUUSD
1679616000,1993.13,2002.87,1975.17,1978.43,102593,11,0,24.03.2023,3,2023,4,24.03.2023,XAUUSD
1679875200,1978.94,1979.13,1943.99,1956.27,90151,11,0,27.03.2023,3,2023,0,27.03.2023,XAUUSD
1679961600,1956.41,1975.23,1949.12,1973.42,81164,11,0,28.03.2023,3,2023,1,28.03.2023,XAUUSD
1680048000,1973.36,1974.31,1958.66,1964.37,80574,11,0,29.03.2023,3,2023,2,29.03.2023,XAUUSD
1680134400,1963.8,1984.25,1955.34,1980.37,88514,11,0,30.03.2023,3,2023,3,30.03.2023,XAUUSD
1680220800,1979.87,1987.51,1966.84,1968.35,86108,11,0,31.03.2023,3,2023,4,31.03.2023,XAUUSD
1680480000,1968.69,1990.44,1949.7,1983.77,84179,11,0,03.04.2023,4,2023,0,03.04.2023,XAUUSD
1680566400,1983.86,2024.94,1976.93,2019.98,78650,11,0,04.04.2023,4,2023,1,04.04.2023,XAUUSD
1680652800,2019.95,2032.04,2009.97,2020.35,72312,11,0,05.04.2023,4,2023,2,05.04.2023,XAUUSD
1680739200,2020.09,2021.3,2000.84,2006.78,68967,11,0,06.04.2023,4,2023,3,06.04.2023,XAUUSD
1681084800,1992.95,2006.39,1981.62,1990.72,61301,11,0,10.04.2023,4,2023,0,10.04.2023,XAUUSD
1681171200,1990.88,2007.45,1988.77,2003.15,63002,11,0,11.04.2023,4,2023,1,11.04.2023,XAUUSD
1681257600,2003.07,2028.36,2001.36,2014.45,79054,11,0,12.04.2023,4,2023,2,12.04.2023,XAUUSD
1681344000,2014.36,2048.66,2013.58,2039.36,75963,11,0,13.04.2023,4,2023,3,13.04.2023,XAUUSD
1681430400,2039.92,2047.37,1992.37,2003.91,86536,11,0,14.04.2023,4,2023,4,14.04.2023,XAUUSD
1681689600,1997.24,2015.01,1981.18,1994.99,81640,11,0,17.04.2023,4,2023,0,17.04.2023,XAUUSD
1681776000,1994.86,2011.83,1991.26,2005.16,77348,11,0,18.04.2023,4,2023,1,18.04.2023,XAUUSD
1681862400,2004.61,2008.13,1969.19,1994.92,88859,11,0,19.04.2023,4,2023,2,19.04.2023,XAUUSD
1681948800,1994.32,2012.34,1990.42,2004.62,83001,11,0,20.04.2023,4,2023,3,20.04.2023,XAUUSD
1682035200,2003.77,2005.51,1971.58,1982.65,84021,11,0,21.04.2023,4,2023,4,21.04.2023,XAUUSD
1682294400,1980.93,1990.84,1974.07,1989.01,81047,11,0,24.04.2023,4,2023,0,24.04.2023,XAUUSD
1682380800,1988.67,2003.78,1976.1,1997.08,91919,11,0,25.04.2023,4,2023,1,25.04.2023,XAUUSD
1682467200,1996.8,2009.29,1983.35,1988.84,100497,11,0,26.04.2023,4,2023,2,26.04.2023,XAUUSD
1682553600,1989.12,2003.2,1974.1,1987.54,91370,11,0,27.04.2023,4,2023,3,27.04.2023,XAUUSD
1682640000,1987.52,1994.92,1976.24,1989.74,92730,11,0,28.04.2023,4,2023,4,28.04.2023,XAUUSD
1682899200,1991.09,2005.97,1977,1982.3,72741,11,0,01.05.2023,5,2023,0,01.05.2023,XAUUSD
1682985600,1981.01,2019.32,1978.44,2016.49,88303,11,0,02.05.2023,5,2023,1,02.05.2023,XAUUSD
1683072000,2016.32,2040.32,2008.15,2038.6,87378,11,0,03.05.2023,5,2023,2,03.05.2023,XAUUSD
1683158400,2041.07,2078,2030.36,2050.01,120004,11,0,04.05.2023,5,2023,3,04.05.2023,XAUUSD
1683244800,2048.88,2052.94,1999.45,2016.53,87785,11,0,05.05.2023,5,2023,4,05.05.2023,XAUUSD
1683504000,2016.02,2029.32,2014.15,2021.09,66785,11,0,08.05.2023,5,2023,0,08.05.2023,XAUUSD
1683590400,2020.81,2037.59,2019.45,2034.33,84891,11,0,09.05.2023,5,2023,1,09.05.2023,XAUUSD
1683676800,2034.2,2048.13,2021.45,2030.04,80366,11,0,10.05.2023,5,2023,2,10.05.2023,XAUUSD
1683763200,2030.03,2041.2,2011.1,2014.73,95604,11,0,11.05.2023,5,2023,3,11.05.2023,XAUUSD
1683849600,2015.07,2022.51,2000.85,2010.74,86409,11,0,12.05.2023,5,2023,4,12.05.2023,XAUUSD
1684108800,2007.63,2022.14,2007.07,2016.18,70587,11,0,15.05.2023,5,2023,0,15.05.2023,XAUUSD
1684195200,2015.69,2018.31,1985.45,1988.98,79176,11,0,16.05.2023,5,2023,1,16.05.2023,XAUUSD
1684281600,1988.86,1993.03,1975.03,1981.6,87247,11,0,17.05.2023,5,2023,2,17.05.2023,XAUUSD
1684368000,1980.97,1985.93,1951.92,1957.22,100894,11,0,18.05.2023,5,2023,3,18.05.2023,XAUUSD
1684454400,1957.21,1984.13,1953.95,1977.66,116524,11,0,19.05.2023,5,2023,4,19.05.2023,XAUUSD
1684713600,1977.49,1982.56,1968.82,1971.66,95466,11,0,22.05.2023,5,2023,0,22.05.2023,XAUUSD
1684800000,1971.53,1977.66,1954.2,1974.87,110269,11,0,23.05.2023,5,2023,1,23.05.2023,XAUUSD
1684886400,1974.59,1985.17,1956.71,1957.09,103649,11,0,24.05.2023,5,2023,2,24.05.2023,XAUUSD
1684972800,1956.92,1964.69,1938.8,1940.77,103725,11,0,25.05.2023,5,2023,3,25.05.2023,XAUUSD
1685059200,1940.16,1957.25,1936.66,1946.23,96888,11,0,26.05.2023,5,2023,4,26.05.2023,XAUUSD
1685318400,1942.61,1949.7,1940.24,1942.93,50294,11,0,29.05.2023,5,2023,0,29.05.2023,XAUUSD
1685404800,1943.02,1963.51,1931.99,1959.17,101096,11,0,30.05.2023,5,2023,1,30.05.2023,XAUUSD
1685491200,1958.95,1974.75,1953.65,1962.48,101765,11,0,31.05.2023,5,2023,2,31.05.2023,XAUUSD
1685577600,1962.27,1983.07,1953.3,1977.44,97807,11,0,01.06.2023,6,2023,3,01.06.2023,XAUUSD
1685664000,1976.72,1983.38,1947.43,1948.08,96694,11,0,02.06.2023,6,2023,4,02.06.2023,XAUUSD
1685923200,1947.04,1964,1938.06,1961.68,110381,11,0,05.06.2023,6,2023,0,05.06.2023,XAUUSD
1686009600,1961.51,1966.39,1954.32,1963.09,120243,11,0,06.06.2023,6,2023,1,06.06.2023,XAUUSD
1686096000,1963.12,1970.19,1939.66,1939.84,91128,11,0,07.06.2023,6,2023,2,07.06.2023,XAUUSD
1686182400,1940.19,1970.46,1939.51,1965.24,92432,11,0,08.06.2023,6,2023,3,08.06.2023,XAUUSD
1686268800,1965.51,1972.92,1956.62,1960.73,76830,11,0,09.06.2023,6,2023,4,09.06.2023,XAUUSD
1686528000,1959.78,1966.92,1949.17,1957.42,86350,11,0,12.06.2023,6,2023,0,12.06.2023,XAUUSD
1686614400,1956.85,1970.73,1940.01,1943.68,101844,11,0,13.06.2023,6,2023,1,13.06.2023,XAUUSD
1686700800,1942.71,1960.11,1939.58,1941.79,103855,11,0,14.06.2023,6,2023,2,14.06.2023,XAUUSD
1686787200,1941.41,1960.26,1924.58,1957.85,118469,11,0,15.06.2023,6,2023,3,15.06.2023,XAUUSD
1686873600,1957.59,1967.86,1953.18,1957.53,109316,11,0,16.06.2023,6,2023,4,16.06.2023,XAUUSD
1687132800,1957.51,1958.74,1947.81,1950.32,57594,11,0,19.06.2023,6,2023,0,19.06.2023,XAUUSD
1687219200,1950.56,1956.74,1929.78,1936.05,107955,11,0,20.06.2023,6,2023,1,20.06.2023,XAUUSD
1687305600,1935.33,1939.46,1919.16,1932.55,106964,11,0,21.06.2023,6,2023,2,21.06.2023,XAUUSD
1687392000,1931.8,1934.91,1912.38,1913.82,98836,11,0,22.06.2023,6,2023,3,22.06.2023,XAUUSD
1687478400,1913.47,1937.25,1910.14,1920.76,101913,11,0,23.06.2023,6,2023,4,23.06.2023,XAUUSD
1687737600,1925.04,1933.32,1921.47,1922.94,99569,11,0,26.06.2023,6,2023,0,26.06.2023,XAUUSD
1687824000,1923.17,1930.66,1911.04,1913.45,101921,11,0,27.06.2023,6,2023,1,27.06.2023,XAUUSD
1687910400,1913.4,1917.18,1902.8,1907.21,97021,11,0,28.06.2023,6,2023,2,28.06.2023,XAUUSD
1687996800,1907.59,1913.02,1892.94,1907.91,105391,11,0,29.06.2023,6,2023,3,29.06.2023,XAUUSD
1688083200,1908.05,1922.73,1900.46,1919.42,103133,11,0,30.06.2023,6,2023,4,30.06.2023,XAUUSD
1688342400,1918.63,1931.01,1910.06,1921.28,87239,11,0,03.07.2023,7,2023,0,03.07.2023,XAUUSD
1688428800,1921.11,1930.71,1919.85,1925.7,54425,11,0,04.07.2023,7,2023,1,04.07.2023,XAUUSD
1688515200,1925.56,1935.03,1914.74,1915.11,100653,11,0,05.07.2023,7,2023,2,05.07.2023,XAUUSD
1688601600,1914.81,1927.64,1902.64,1910.77,102578,11,0,06.07.2023,7,2023,3,06.07.2023,XAUUSD
1688688000,1910.72,1934.79,1909.51,1925.35,102680,11,0,07.07.2023,7,2023,4,07.07.2023,XAUUSD
1688947200,1924.48,1928.15,1912.64,1925.17,94182,11,0,10.07.2023,7,2023,0,10.07.2023,XAUUSD
1689033600,1924.77,1938.41,1924.25,1931.95,92623,11,0,11.07.2023,7,2023,1,11.07.2023,XAUUSD
1689120000,1932.15,1959.64,1932.11,1957.02,103652,11,0,12.07.2023,7,2023,2,12.07.2023,XAUUSD
1689206400,1956.25,1963.51,1952.37,1960.24,105212,11,0,13.07.2023,7,2023,3,13.07.2023,XAUUSD
1689292800,1959.96,1963.74,1950.89,1955.24,101468,11,0,14.07.2023,7,2023,4,14.07.2023,XAUUSD
1689552000,1955.15,1959.81,1945.69,1954.88,87395,11,0,17.07.2023,7,2023,0,17.07.2023,XAUUSD
1689638400,1954.35,1984.35,1954.35,1978.57,105115,11,0,18.07.2023,7,2023,1,18.07.2023,XAUUSD
1689724800,1978.48,1980.89,1969.76,1976.59,100551,11,0,19.07.2023,7,2023,2,19.07.2023,XAUUSD
1689811200,1976.31,1987.44,1965.28,1969.35,98359,11,0,20.07.2023,7,2023,3,20.07.2023,XAUUSD
1689897600,1969.68,1973.77,1956.74,1961.73,91980,11,0,21.07.2023,7,2023,4,21.07.2023,XAUUSD
1690156800,1961.43,1967.83,1953.43,1954.51,87972,11,0,24.07.2023,7,2023,0,24.07.2023,XAUUSD
1690243200,1954.66,1965.64,1951.58,1964.7,84781,11,0,25.07.2023,7,2023,1,25.07.2023,XAUUSD
1690329600,1964.49,1978.29,1961.98,1971.56,96087,11,0,26.07.2023,7,2023,2,26.07.2023,XAUUSD
1690416000,1971.32,1982.19,1942.55,1945.43,101865,11,0,27.07.2023,7,2023,3,27.07.2023,XAUUSD
1690502400,1945.95,1963.53,1945.36,1959.14,109963,11,0,28.07.2023,7,2023,4,28.07.2023,XAUUSD
1690761600,1958.59,1972.38,1951.08,1965.09,87037,11,0,31.07.2023,7,2023,0,31.07.2023,XAUUSD
1690848000,1965.38,1965.99,1941.24,1944.21,87669,11,0,01.08.2023,8,2023,1,01.08.2023,XAUUSD
1690934400,1948.31,1954.69,1932.9,1934.52,94232,11,0,02.08.2023,8,2023,2,02.08.2023,XAUUSD
1691020800,1934.03,1938.94,1929.42,1933.83,91821,11,0,03.08.2023,8,2023,3,03.08.2023,XAUUSD
1691107200,1933.65,1946.79,1926.73,1942.65,86753,11,0,04.08.2023,8,2023,4,04.08.2023,XAUUSD
1691366400,1941.83,1946.67,1931.47,1936.35,71377,11,0,07.08.2023,8,2023,0,07.08.2023,XAUUSD
1691452800,1935.93,1938,1922.72,1924.91,84181,11,0,08.08.2023,8,2023,1,08.08.2023,XAUUSD
1691539200,1924.54,1932.32,1913.99,1914.13,73133,11,0,09.08.2023,8,2023,2,09.08.2023,XAUUSD
1691625600,1914.73,1930.04,1912.08,1912.49,86777,11,0,10.08.2023,8,2023,3,10.08.2023,XAUUSD
1691712000,1912.44,1920.91,1910.74,1913.56,73548,11,0,11.08.2023,8,2023,4,11.08.2023,XAUUSD
1691971200,1912.23,1916.18,1902.68,1907.06,76901,11,0,14.08.2023,8,2023,0,14.08.2023,XAUUSD
1692057600,1907.1,1911.54,1896.1,1901.71,93408,11,0,15.08.2023,8,2023,1,15.08.2023,XAUUSD
1692144000,1901.15,1907.14,1891.34,1891.46,81806,11,0,16.08.2023,8,2023,2,16.08.2023,XAUUSD
1692230400,1891.71,1903.38,1884.93,1889.26,90178,11,0,17.08.2023,8,2023,3,17.08.2023,XAUUSD
1692316800,1889.05,1896.72,1886.75,1889.25,75348,11,0,18.08.2023,8,2023,4,18.08.2023,XAUUSD
1692576000,1888.79,1898.7,1884.83,1894.83,83549,11,0,21.08.2023,8,2023,0,21.08.2023,XAUUSD
1692662400,1894.35,1904.46,1889.08,1897.37,79462,11,0,22.08.2023,8,2023,1,22.08.2023,XAUUSD
1692748800,1897.24,1920.29,1897.18,1915.21,84277,11,0,23.08.2023,8,2023,2,23.08.2023,XAUUSD
1692835200,1915.17,1923.3,1911.75,1916.64,82986,11,0,24.08.2023,8,2023,3,24.08.2023,XAUUSD
1692921600,1916.75,1922.3,1903.74,1914.45,80912,11,0,25.08.2023,8,2023,4,25.08.2023,XAUUSD
1693180800,1914.94,1926,1912.75,1920.13,66485,7,0,28.08.2023,8,2023,0,28.08.2023,XAUUSD
1693267200,1919.54,1938.13,1914.39,1937.37,74941,7,0,29.08.2023,8,2023,1,29.08.2023,XAUUSD
1693353600,1937.31,1949.08,1934.95,1942.31,78705,7,0,30.08.2023,8,2023,2,30.08.2023,XAUUSD
1693440000,1942.28,1947.82,1938.94,1940.05,74892,7,0,31.08.2023,8,2023,3,31.08.2023,XAUUSD
1693526400,1939.86,1952.86,1934.43,1940.11,79091,7,0,01.09.2023,9,2023,4,01.09.2023,XAUUSD
1693785600,1940.11,1946.36,1936.79,1938.34,42116,7,0,04.09.2023,9,2023,0,04.09.2023,XAUUSD
1693872000,1938.3,1938.97,1925.29,1925.78,80260,7,0,05.09.2023,9,2023,1,05.09.2023,XAUUSD
1693958400,1925.8,1929.2,1915.26,1916.37,77059,7,0,06.09.2023,9,2023,2,06.09.2023,XAUUSD
1694044800,1916.4,1923.58,1916.17,1919.54,69477,7,0,07.09.2023,9,2023,3,07.09.2023,XAUUSD
1694131200,1919.26,1929.71,1917.31,1918.91,67776,7,0,08.09.2023,9,2023,4,08.09.2023,XAUUSD
1694390400,1919.67,1930.58,1916.68,1922.2,77261,7,0,11.09.2023,9,2023,0,11.09.2023,XAUUSD
1694476800,1922.59,1924.44,1907.53,1913.4,73433,7,0,12.09.2023,9,2023,1,12.09.2023,XAUUSD
1694563200,1912.66,1915.74,1905.56,1908.01,82785,7,0,13.09.2023,9,2023,2,13.09.2023,XAUUSD
1694649600,1908.49,1912.84,1900.96,1910.53,90273,7,0,14.09.2023,9,2023,3,14.09.2023,XAUUSD
1694736000,1910.64,1930.43,1909.75,1923.55,89207,7,0,15.09.2023,9,2023,4,15.09.2023,XAUUSD
1694995200,1923.71,1934.2,1922.46,1933.67,74271,7,0,18.09.2023,9,2023,0,18.09.2023,XAUUSD
