Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-03-31,1585612800,1622.09,1623.18,1574.03,1576.14,200764,0,0,3,2020,1,2020-03-31,1598.86,1598.605,24.320000000000164,49.15000000000009,1592.3550000000002,-0.4472727272723205,-0.0002808086947957422,0.5422727272732573,-0.5477210286966718,-46.52999999999997,-22.492500000000064,3.122558019859856,46.52999999999997,21.881687474992596
2020-04-01,1585699200,1574.92,1600.36,1567.1,1590.29,190806,0,0,4,2020,2,2020-04-01,1583.1675,1583.73,17.19249999999988,33.25999999999999,1592.3927272727271,0.037727272726897354,2.369275238689461e-05,0.48499999999921783,-1.0843732862478797,14.149999999999864,-15.692499999999882,2.122391678897326,14.149999999999864,21.484302942933105
2020-04-02,1585785600,1588.65,1620.32,1582.42,1612.82,209550,0,0,4,2020,3,2020-04-02,1601.0525,1601.37,19.267499999999927,37.899999999999864,1591.1222727272727,-1.2704545454544132,-0.0007978273975354222,-1.3081818181813105,-34.67390096799103,22.529999999999973,17.88499999999999,2.3950657853161523,22.529999999999973,20.733905733597283
2020-04-03,1585872000,1611.66,1625.53,1605.48,1617.07,178862,0,0,4,2020,4,2020-04-03,1614.935,1615.505,10.595000000000027,20.049999999999955,1590.222272727273,-0.8999999999996362,-0.0005656384901563394,0.37045454545477696,-0.29102649031148875,4.25,13.882499999999936,1.2488476966390085,4.25,20.71730735984833
2020-04-06,1586131200,1613.01,1668.62,1608.69,1659.77,217365,0,0,4,2020,0,2020-04-06,1637.5225,1638.655,31.097499999999854,59.929999999999836,1589.6604545454545,-0.5618181818185803,-0.0003532953798056626,0.33818181818105586,-0.375404280377006,42.700000000000045,22.58750000000009,3.725391467591633,42.700000000000045,20.956828557858287
2020-04-07,1586217600,1660.68,1676.12,1642.0,1646.94,275194,0,0,4,2020,1,2020-04-07,1656.435,1659.06,19.684999999999945,34.11999999999989,1588.4150000000002,-1.2454545454543222,-0.000783472056496759,-0.6836363636357419,1.2176119510187875,-12.829999999999927,18.91249999999991,2.0779537149817227,12.829999999999927,20.523212346551556
2020-04-08,1586304000,1645.28,1656.33,1641.09,1644.55,158326,0,0,4,2020,2,2020-04-08,1646.8125,1648.71,9.517499999999927,15.240000000000009,1586.815,-1.6000000000001364,-0.0010072934340208395,-0.3545454545458142,0.2856788262811596,-2.3900000000001,-9.622499999999945,0.9286510794654778,2.3900000000001,20.673845492454678
2020-04-09,1586390400,1643.23,1690.18,1642.65,1681.35,207694,0,0,4,2020,3,2020-04-09,1664.3525,1666.415,25.8275000000001,47.52999999999997,1588.2731818181817,1.4581818181816288,0.0009189362453605465,3.0581818181817653,-1.912282572608862,36.799999999999955,17.539999999999964,2.893495266794507,36.799999999999955,20.791266190002737
2020-04-13,1586736000,1683.51,1722.62,1673.79,1713.46,225374,0,0,4,2020,0,2020-04-13,1698.345,1698.205,24.274999999999864,48.82999999999993,1591.840909090909,3.567727272727325,0.0022462932155304927,2.109545454545696,1.4444494673829684,32.11000000000013,33.992500000000064,2.9173313259130436,32.11000000000013,20.67286711727442
2020-04-14,1586822400,1709.04,1747.51,1708.42,1726.37,257858,0,0,4,2020,1,2020-04-14,1722.835,1727.9650000000001,24.674999999999955,39.08999999999992,1598.605909090909,6.7650000000001,0.004249796547736384,3.1972727272727752,0.8919153200276826,12.909999999999854,24.49000000000001,2.288079043794846,12.909999999999854,19.655377666484114
2020-04-15,1586908800,1729.11,1730.73,1707.3,1716.56,218247,0,0,4,2020,2,2020-04-15,1720.925,1719.0149999999999,9.805000000000064,23.430000000000064,1607.1186363636364,8.512727272727261,0.005325094336457337,1.747727272727161,0.2530233569166269,-9.809999999999945,-1.9100000000000819,1.3723422948515238,9.809999999999945,19.14302886464301
2020-04-16,1586995200,1714.73,1738.74,1707.66,1717.28,221602,0,0,4,2020,3,2020-04-16,1719.6025,1723.2,19.137500000000045,31.079999999999927,1616.3231818181819,9.204545454545496,0.005727359042623226,0.6918181818182347,0.07554132955201442,0.7200000000000273,-1.322499999999991,1.820034433083865,0.7200000000000273,19.64411666327913
2020-04-17,1587081600,1714.01,1720.77,1679.23,1681.71,243973,0,0,4,2020,4,2020-04-17,1698.9299999999998,1700.0,21.840000000000146,41.539999999999964,1623.2900000000002,6.966818181818326,0.0043102878559109215,-2.23772727272717,-0.2474213989670293,-35.569999999999936,-20.672500000000127,2.4737528510090914,35.569999999999936,19.750618780377327
2020-04-20,1587340800,1685.51,1702.4,1671.42,1695.45,221100,0,0,4,2020,0,2020-04-20,1688.695,1686.91,13.705000000000155,30.980000000000018,1632.8095454545453,9.519545454545096,0.005864352921871596,2.55272727272677,0.36054786081850776,13.740000000000009,-10.2349999999999,1.8535137787031395,13.740000000000009,19.357433737690855
2020-04-21,1587427200,1695.32,1697.75,1659.31,1685.31,265249,0,0,4,2020,1,2020-04-21,1684.4224999999997,1678.53,13.327500000000327,38.440000000000055,1642.4722727272726,9.662727272727352,0.005917853248486038,0.1431818181822564,0.009122971848250838,-10.1400000000001,-4.272500000000264,2.316625585333666,10.1400000000001,19.43486183499784
2020-04-22,1587513600,1684.66,1718.56,1680.21,1713.78,242622,0,0,4,2020,2,2020-04-22,1699.3025,1699.385,19.257499999999936,38.34999999999991,1652.2790909090909,9.806818181818244,0.005970766353050383,0.14409090909089173,0.008941266763903277,28.470000000000027,14.880000000000337,2.28245278863951,28.470000000000027,19.47487941823978
2020-04-23,1587600000,1716.15,1738.61,1706.86,1730.4,237033,0,0,4,2020,3,2020-04-23,1723.0049999999999,1722.735,15.605000000000018,31.75,1660.3509090909088,8.07181818181789,0.004885263165423703,-1.7350000000003547,-0.18180299201828776,16.62000000000012,23.702499999999873,1.8601408434200815,16.62000000000012,18.04349526040125
2020-04-24,1587686400,1729.46,1736.22,1710.28,1727.66,192121,0,0,4,2020,4,2020-04-24,1725.905,1723.25,10.315000000000055,25.940000000000055,1664.9968181818183,4.645909090909527,0.0027981489126616133,-3.4259090909083625,-0.4272265755372203,-2.740000000000009,2.900000000000091,1.516710714035132,2.740000000000009,14.060934037869487
2020-04-27,1587945600,1726.28,1727.21,1706.01,1713.88,175750,0,0,4,2020,0,2020-04-27,1718.345,1716.6100000000001,8.865000000000009,21.200000000000045,1669.4363636363635,4.4395454545451685,0.002666398761886679,-0.20636363636435817,-0.0470847531304589,-13.779999999999973,-7.559999999999945,1.242665635019727,13.779999999999973,13.97640960063335
2020-04-28,1588032000,1712.88,1716.47,1691.55,1708.36,203115,0,0,4,2020,1,2020-04-28,1707.315,1704.01,9.154999999999973,24.920000000000073,1673.0854545454545,3.649090909091001,0.0021858221065358396,-0.7904545454541676,-0.18023435287330958,-5.520000000000209,-11.029999999999973,1.4732050486240473,5.520000000000209,14.153875702527484
2020-04-29,1588118400,1706.44,1717.24,1697.79,1712.35,165473,0,0,4,2020,2,2020-04-29,1708.4550000000002,1707.5149999999999,8.784999999999854,19.450000000000045,1677.0077272727272,3.9222727272726843,0.002344334963056749,0.2731818181816834,0.07251864460833257,3.990000000000009,1.1400000000001,1.1456069360757246,3.990000000000009,14.061812438217894
